TransactionId,CustomerId,GeoId,NumOfProducts,Balance,,,,
738,15766741,G001,1,114628.4,,,,
739,15661036,G001,2,0,,,,
740,15705639,G001,2,95059.02,,,,
741,15637414,G001,1,128736.39,,,,
742,15716835,G001,1,156325.38,,,,
743,15696231,G001,1,105405.97,,,,
744,15641675,G001,3,88915.37,,,,
745,15670755,G001,2,0,,,,
746,15640059,G001,2,0,,,,
747,15787619,G001,1,160980.03,,,,
748,15587535,G003,1,177619.71,,,,
749,15813034,G003,1,62276.99,,,,
750,15698839,G002,2,127559.97,,,,
751,15790314,G001,2,0,,,,
752,15634245,G002,1,95523.16,,,,
753,15677305,G001,1,107749.03,,,,
754,15661526,G002,2,110777.26,,,,
755,15685997,G003,2,166733.92,,,,
756,15660101,G001,2,157120.86,,,,
757,15637979,G002,2,127160.78,,,,
758,15815364,G003,2,0,,,,
759,15647099,G001,1,156091.97,,,,
760,15625944,G001,1,98668.18,,,,
761,15583212,G001,1,134022.06,,,,
762,15582741,G001,1,124151.09,,,,
763,15637876,G002,1,77253.5,,,,
764,15622750,G002,1,114292.48,,,,
765,15672056,G002,3,140080.32,,,,
766,15812351,G003,1,135277.96,,,,
767,15810864,G001,2,0,,,,
768,15677921,G002,2,115920.62,,,,
769,15724296,G003,2,119782.72,,,,
770,15685329,G001,1,114715.71,,,,
771,15584091,G002,2,129748.54,,,,
772,15640442,G001,1,129722.57,,,,
773,15639314,G001,2,0,,,,
774,15685320,G001,1,139180.2,,,,
775,15789158,G002,2,113599.74,,,,
776,15752137,G001,1,134944,,,,
777,15712551,G002,1,116922.25,,,,
778,15628936,G003,1,118945.09,,,,
779,15797227,G001,2,0,,,,
780,15769974,G003,1,119182.73,,,,
781,15737051,G001,2,0,,,,
782,15585595,G001,2,71264.02,,,,
783,15654060,G001,2,0,,,,
784,15745196,G001,2,0,,,,
785,15571221,G002,1,116313.57,,,,
786,15660155,G003,1,92140.15,,,,
787,15605284,G001,2,0,,,,
788,15694366,G002,1,177640.09,,,,
789,15600739,G003,2,0,,,,
790,15653253,G003,1,167997.6,,,,
791,15763431,G001,2,82275.35,,,,
792,15643696,G001,2,0,,,,
793,15707473,G002,1,111962.99,,,,
794,15769504,G002,1,131736.88,,,,
795,15776807,G001,1,0,,,,
796,15686870,G002,2,108239.11,,,,
797,15668747,G001,1,98444.19,,,,
798,15766908,G002,1,114540.38,,,,
799,15570134,G001,2,187530.66,,,,
800,15567367,G002,1,133636.16,,,,
801,15747542,G001,2,0,,,,
802,15762238,G002,2,84745.03,,,,
803,15681554,G002,2,120599.38,,,,
804,15712825,G003,2,0,,,,
805,15640280,G001,2,127771.35,,,,
806,15756026,G003,1,0,,,,
807,15613319,G001,1,0,,,,
808,15798906,G001,2,0,,,,
809,15708917,G002,1,167772.96,,,,
810,15778463,G001,1,95845.6,,,,
811,15699430,G001,2,0,,,,
812,15649992,G003,2,134714.7,,,,
813,15578980,G003,2,0,,,,
814,15775306,G002,3,122384.22,,,,
815,15641655,G001,2,0,,,,
816,15619708,G001,2,157993.15,,,,
817,15734565,G001,2,0,,,,
818,15806438,G002,1,123331.36,,,,
819,15591969,G003,1,75263.16,,,,
820,15747807,G001,2,137824.03,,,,
821,15596939,G002,2,132578.92,,,,
822,15716155,G001,1,156021.31,,,,
823,15765311,G003,1,0,,,,
824,15757811,G003,1,137453.43,,,,
825,15603830,G003,2,0,,,,
826,15660602,G002,2,164284.72,,,,
827,15660535,G001,2,0,,,,
828,15666633,G003,2,0,,,,
829,15596914,G002,2,112373.49,,,,
830,15639788,G001,2,0,,,,
831,15695846,G001,2,0,,,,
832,15726234,G003,1,0,,,,
833,15797964,G002,1,154333.82,,,,
834,15625881,G002,2,111432.77,,,,
835,15780628,G001,2,0,,,,
836,15575883,G001,2,137390.11,,,,
837,15585036,G003,2,0,,,,
838,15589488,G002,1,111642.08,,,,
839,15585888,G003,1,0,,,,
840,15727915,G001,1,83543.37,,,,
841,15707567,G002,1,145338.76,,,,
842,15737792,G001,1,186796.37,,,,
843,15599433,G002,1,58641.43,,,,
844,15672012,G003,1,0,,,,
845,15806983,G001,1,137148.68,,,,
846,15592222,G001,1,80001.23,,,,
847,15608968,G002,2,86402.52,,,,
848,15586959,G001,2,0,,,,
849,15646558,G003,1,122874.74,,,,
850,15725811,G001,1,97544.29,,,,
851,15572265,G002,2,170826.55,,,,
852,15794048,G002,2,97133.92,,,,
853,15677610,G002,1,153895.65,,,,
854,15745012,G001,2,0,,,,
855,15601589,G001,2,0,,,,
856,15686436,G003,2,0,,,,
857,15693864,G002,1,134956.02,,,,
858,15760550,G003,2,143637.58,,,,
859,15686137,G003,1,147506.25,,,,
860,15809087,G001,2,0,,,,
861,15807663,G001,1,190227.46,,,,
862,15809100,G001,1,172448.77,,,,
863,15794916,G001,1,113980.21,,,,
864,15614215,G001,2,0,,,,
865,15805449,G001,2,0,,,,
866,15686983,G002,2,76968.12,,,,
867,15808017,G001,2,88293.13,,,,
868,15756804,G001,1,170833.46,,,,
869,15646810,G002,2,108122.39,,,,
870,15710424,G001,1,0,,,,
871,15799422,G001,1,0,,,,
872,15692750,G002,3,129818.39,,,,
873,15794549,G001,2,163943.89,,,,
874,15803764,G001,2,0,,,,
875,15674840,G001,2,101430.3,,,,
876,15653762,G001,1,117301.66,,,,
877,15581229,G002,1,173340.83,,,,
878,15800228,G003,2,0,,,,
879,15656333,G001,1,134348.57,,,,
880,15697497,G001,2,105525.65,,,,
881,15585362,G001,1,0,,,,
882,15571928,G001,3,0,,,,
883,15785519,G001,1,106192.1,,,,
884,15743007,G001,1,45144.43,,,,
885,15777211,G001,1,92113.61,,,,
886,15721935,G001,2,0,,,,
887,15591711,G003,1,128366.44,,,,
888,15625021,G001,2,0,,,,
889,15702968,G002,1,106545.53,,,,
890,15600462,G001,1,145618.37,,,,
891,15768104,G003,1,141541.25,,,,
892,15780140,G002,2,57017.06,,,,
893,15585255,G001,1,0,,,,
894,15772781,G001,3,0,,,,
895,15669987,G002,2,125884.95,,,,
896,15697000,G002,1,61825.5,,,,
897,15733119,G001,2,0,,,,
898,15782390,G001,1,0,,,,
899,15654700,G001,1,102967.41,,,,
900,15632210,G002,1,171770.55,,,,
901,15642041,G002,2,93051.64,,,,
902,15709737,G001,2,161064.64,,,,
903,15792388,G001,1,90612.34,,,,
904,15786014,G001,2,145105.64,,,,
905,15794580,G001,1,0,,,,
906,15675964,G001,1,0,,,,
907,15814275,G001,1,174912.72,,,,
908,15724848,G001,1,104947.72,,,,
909,15754713,G003,1,135213.71,,,,
910,15693814,G003,2,0,,,,
911,15599660,G001,2,116229.85,,,,
912,15746490,G003,1,111201.41,,,,
913,15566091,G003,1,0,,,,
914,15655961,G002,1,131899,,,,
915,15710404,G001,1,124525.52,,,,
916,15775625,G001,1,0,,,,
917,15792328,G001,1,0,,,,
918,15719856,G001,1,47134.75,,,,
919,15593773,G003,2,0,,,,
920,15733114,G003,2,0,,,,
921,15797748,G001,2,0,,,,
922,15743411,G003,1,0,,,,
923,15753337,G001,3,0,,,,
924,15601026,G002,1,138657.08,,,,
925,15658485,G001,1,70302.48,,,,
926,15636731,G002,2,101609.01,,,,
927,15628303,G003,1,0,,,,
928,15633461,G002,1,130170.82,,,,
929,15677135,G002,2,133802.29,,,,
930,15590876,G001,1,106234.02,,,,
931,15790782,G003,1,132628.98,,,,
932,15700476,G002,2,103522.75,,,,
933,15634141,G002,2,192390.52,,,,
934,15737795,G003,1,0,,,,
935,15790299,G003,3,0,,,,
936,15675316,G001,2,0,,,,
937,15613630,G001,1,109922.61,,,,
938,15662100,G002,1,128605.32,,,,
939,15668032,G001,1,0,,,,
940,15599289,G001,1,68598.56,,,,
941,15754084,G003,1,106518.52,,,,
942,15676521,G001,2,0,,,,
943,15804586,G001,1,0,,,,
944,15781465,G002,1,121326.42,,,,
945,15729362,G001,1,67226.37,,,,
946,15709295,G003,2,82931.85,,,,
947,15745324,G003,1,0,,,,
948,15741336,G001,1,118590.41,,,,
949,15783659,G001,1,145981.87,,,,
950,15620981,G001,1,73309.38,,,,
951,15630328,G001,2,130796.33,,,,
952,15785899,G002,1,151607.56,,,,
953,15606149,G002,1,111577.01,,,,
954,15671139,G003,1,107042.74,,,,
955,15660429,G003,2,156371.61,,,,
956,15571002,G001,1,129605.99,,,,
957,15631681,G003,2,0,,,,
958,15731522,G003,2,0,,,,
959,15619529,G003,1,132576.25,,,,
960,15628034,G001,1,129101.3,,,,
961,15686164,G002,1,108822.4,,,,
962,15582797,G003,1,137948.51,,,,
963,15753831,G003,1,100433.8,,,,
964,15731815,G003,3,96134.11,,,,
965,15580956,G002,1,115888.04,,,,
966,15602084,G001,1,124626.07,,,,
967,15589805,G001,1,139810.34,,,,
968,15720893,G003,2,0,,,,
969,15641009,G001,1,84496.71,,,,
970,15605926,G002,2,116854.71,,,,
971,15805955,G001,1,138333.03,,,,
972,15801488,G001,2,0,,,,
973,15605918,G002,2,78992.75,,,,
974,15779711,G003,2,97257.41,,,,
975,15705620,G001,2,122453.37,,,,
976,15685357,G003,1,112940.07,,,,
977,15570060,G001,1,132558.26,,,,
978,15582616,G001,2,0,,,,
979,15799515,G001,1,133297.24,,,,
980,15642937,G001,2,0,,,,
981,15624729,G001,1,197041.8,,,,
982,15566156,G002,2,71497.79,,,,
983,15792360,G001,2,0,,,,
984,15807008,G002,1,128100.28,,,,
985,15704770,G001,2,124532.78,,,,
986,15756475,G002,2,82293.82,,,,
987,15655339,G001,1,142120.91,,,,
988,15613749,G003,1,151839.26,,,,
989,15664521,G003,2,149620.88,,,,
990,15681206,G001,1,168197.66,,,,
991,15745527,G001,2,93147,,,,
992,15806926,G001,2,97440.02,,,,
993,15724563,G002,2,65046.08,,,,
994,15782899,G003,1,95357.49,,,,
995,15623521,G003,2,123105.88,,,,
996,15810218,G003,3,0,,,,
997,15645621,G003,2,0,,,,
998,15608114,G003,1,121286.27,,,,
999,15659557,G002,2,167738.82,,,,
1000,15787772,G001,1,104091.29,,,,
1001,15691111,G002,2,121980.56,,,,
1002,15592089,G001,2,0,,,,
1003,15633897,G002,2,50880.98,,,,
1004,15701301,G001,2,175159.9,,,,
1005,15723685,G002,2,105514.69,,,,
1006,15701602,G002,3,116497.31,,,,
1007,15739189,G003,2,0,,,,
1008,15573086,G001,1,99824.45,,,,
1009,15569050,G001,1,0,,,,
1010,15750765,G003,1,0,,,,
1011,15799811,G001,1,0,,,,
1012,15698442,G003,1,122964.88,,,,
1013,15655274,G001,2,0,,,,
1014,15603594,G003,2,0,,,,
1015,15585961,G003,2,0,,,,
1016,15686936,G001,1,89634.69,,,,
1017,15770424,G002,2,95710.11,,,,
1018,15587451,G002,1,139706.31,,,,
1019,15602010,G002,1,103909.86,,,,
1020,15600583,G001,1,0,,,,
1021,15654673,G001,1,173434.9,,,,
1022,15717164,G003,2,102238.01,,,,
1023,15765014,G001,2,179380.74,,,,
1024,15682639,G001,2,0,,,,
1025,15729279,G001,1,108691.95,,,,
1026,15759805,G001,2,0,,,,
1027,15767864,G001,2,0,,,,
1028,15769948,G002,1,133377.8,,,,
1029,15686345,G003,2,0,,,,
1030,15688071,G003,1,0,,,,
1031,15681174,G001,1,116537.6,,,,
1032,15667521,G001,2,0,,,,
1033,15750243,G003,2,0,,,,
1034,15695475,G001,2,130131.08,,,,
1035,15689176,G001,2,0,,,,
1036,15652955,G003,1,0,,,,
1037,15668958,G001,1,107316.09,,,,
1038,15631054,G001,2,0,,,,
1039,15581479,G001,1,83181.29,,,,
1040,15577478,G001,1,0,,,,
1041,15780870,G003,1,153946.14,,,,
1042,15692317,G001,2,0,,,,
1043,15593969,G003,1,135483.17,,,,
1044,15570417,G001,2,0,,,,
1045,15779059,G001,2,119624.54,,,,
1046,15785980,G003,2,121132.26,,,,
1047,15644200,G003,1,0,,,,
1048,15793949,G001,1,0,,,,
1049,15645103,G002,1,54817.55,,,,
1050,15705860,G002,1,107949.45,,,,
1051,15623828,G001,1,0,,,,
1052,15715003,G003,1,80816.45,,,,
1053,15623471,G002,1,98205.77,,,,
1054,15798348,G003,1,94684.27,,,,
1055,15743016,G003,1,141604.76,,,,
1056,15769499,G003,2,0,,,,
1057,15798521,G003,2,0,,,,
1058,15706534,G001,1,122949.14,,,,
1059,15706186,G002,2,81677.22,,,,
1060,15812197,G001,1,80293.98,,,,
1061,15650933,G003,1,155413.06,,,,
1062,15692991,G003,2,0,,,,
1063,15631189,G002,1,67111.65,,,,
1064,15762198,G001,1,103818.43,,,,
1065,15699598,G001,2,0,,,,
1066,15692744,G001,2,152169.12,,,,
1067,15688963,G001,1,0,,,,
1068,15599131,G002,2,214346.96,,,,
1069,15680303,G001,1,0,,,,
1070,15628674,G001,1,113348.14,,,,
1071,15648075,G002,1,170935.94,,,,
1072,15586970,G002,1,103023.26,,,,
1073,15625698,G003,2,0,,,,
1074,15790497,G003,2,0,,,,
1075,15682618,G001,2,111855.04,,,,
1076,15762937,G002,2,140348.56,,,,
1077,15750929,G003,2,0,,,,
1078,15729832,G001,1,145512.84,,,,
1079,15633650,G002,2,146720.98,,,,
1080,15748856,G001,1,107209.73,,,,
1081,15589195,G002,1,130933.74,,,,
1082,15699911,G003,1,0,,,,
1083,15663438,G003,1,89772.3,,,,
1084,15692583,G001,2,0,,,,
1085,15591257,G001,2,0,,,,
1086,15646513,G001,1,0,,,,
1087,15708063,G001,3,100749.5,,,,
1088,15696098,G001,2,0,,,,
1089,15645517,G003,2,0,,,,
1090,15649744,G001,2,123981.31,,,,
1091,15604304,G002,1,91622.42,,,,
1092,15784092,G001,1,126195.81,,,,
1093,15585198,G001,1,94267.9,,,,
1094,15624347,G001,2,0,,,,
1095,15621687,G001,2,0,,,,
1096,15689081,G001,1,0,,,,
1097,15813168,G002,3,100717.85,,,,
1098,15604295,G001,2,0,,,,
1099,15724127,G001,2,141581.71,,,,
1100,15673055,G003,2,0,,,,
1101,15768201,G001,1,148586.64,,,,
1102,15782219,G003,2,0,,,,
1103,15746410,G003,2,0,,,,
1104,15780144,G002,2,123403.85,,,,
1105,15590476,G001,2,0,,,,
1106,15624293,G001,1,106511.85,,,,
1107,15618182,G001,2,0,,,,
1108,15660316,G002,1,135549.9,,,,
1109,15678886,G002,2,110555.37,,,,
1110,15616330,G001,2,0,,,,
1111,15592229,G001,1,185891.54,,,,
1112,15798424,G002,1,130854.59,,,,
1113,15714750,G001,2,92578.14,,,,
1114,15648800,G002,1,132312.06,,,,
1115,15626147,G001,1,144976.5,,,,
1116,15626608,G003,1,87070.23,,,,
1117,15723250,G001,2,0,,,,
1118,15592583,G001,3,115414.19,,,,
1119,15759381,G003,1,91070.43,,,,
1120,15585241,G003,2,117412.19,,,,
1121,15589358,G002,2,90018.45,,,,
1122,15672704,G001,2,0,,,,
1123,15789955,G002,2,112414.81,,,,
1124,15596800,G002,1,158456.76,,,,
1125,15627305,G003,1,0,,,,
1126,15645316,G002,1,149641.53,,,,
1127,15593973,G003,1,122528.18,,,,
1128,15647301,G002,2,143734.01,,,,
1129,15750258,G001,1,155663.31,,,,
1130,15685309,G001,1,0,,,,
1131,15628205,G002,1,101736.66,,,,
1132,15733974,G003,1,125822.21,,,,
1133,15762110,G001,2,0,,,,
1134,15706899,G001,2,0,,,,
1135,15732660,G001,1,0,,,,
1136,15656121,G002,2,157791.07,,,,
1137,15614220,G001,2,0,,,,
1138,15645269,G001,2,0,,,,
1139,15698510,G002,2,181627.14,,,,
1140,15569247,G003,1,109679.72,,,,
1141,15566251,G001,1,96652.86,,,,
1142,15716134,G001,2,190008.32,,,,
1143,15763625,G003,2,0,,,,
1144,15605965,G001,2,0,,,,
1145,15694821,G002,1,148962.76,,,,
1146,15601688,G001,1,0,,,,
1147,15575581,G002,2,131344.52,,,,
1148,15671209,G002,3,101713.84,,,,
1149,15616529,G003,1,0,,,,
1150,15773906,G001,2,0,,,,
1151,15722993,G001,1,137963.07,,,,
1152,15752463,G003,1,129938.07,,,,
1153,15589754,G002,1,151421.44,,,,
1154,15669899,G002,1,135643,,,,
1155,15766887,G003,2,122773.5,,,,
1156,15768006,G001,1,152303.8,,,,
1157,15741295,G001,2,0,,,,
1158,15811327,G003,1,79415.67,,,,
1159,15690007,G002,2,125801.03,,,,
1160,15690664,G003,2,0,,,,
1161,15719348,G001,1,0,,,,
1162,15781802,G001,1,104817.41,,,,
1163,15752731,G001,1,0,,,,
1164,15600997,G002,2,67495.04,,,,
1165,15750776,G001,1,164850.54,,,,
1166,15723907,G002,2,154776.42,,,,
1167,15633419,G002,2,143124.63,,,,
1168,15702430,G001,1,0,,,,
1169,15710456,G001,2,0,,,,
1170,15650351,G001,1,102133.38,,,,
1171,15590820,G003,1,79932.41,,,,
1172,15640454,G002,1,120711.73,,,,
1173,15697789,G002,2,122717.53,,,,
1174,15808182,G003,2,92363.3,,,,
1175,15588670,G003,1,203715.15,,,,
1176,15721292,G003,2,0,,,,
1177,15604217,G001,2,0,,,,
1178,15651369,G001,2,0,,,,
1179,15782454,G001,1,0,,,,
1180,15814032,G002,2,93460.47,,,,
1181,15570326,G001,2,0,,,,
1182,15624428,G002,1,40224.7,,,,
1183,15755638,G001,1,168069.73,,,,
1184,15600992,G001,2,0,,,,
1185,15755649,G002,1,130538.77,,,,
1186,15795228,G001,1,132623.6,,,,
1187,15589257,G001,2,103465.02,,,,
1188,15719302,G001,1,126547.8,,,,
1189,15639882,G001,2,128262.72,,,,
1190,15791279,G001,1,169742.64,,,,
1191,15636935,G001,2,0,,,,
1192,15686909,G002,1,150795.81,,,,
1193,15589572,G003,2,129855.72,,,,
1194,15779947,G003,3,146098.43,,,,
1195,15573769,G001,2,0,,,,
1196,15578866,G001,1,0,,,,
1197,15739131,G002,1,65643.3,,,,
1198,15813444,G003,2,0,,,,
1199,15678058,G001,1,104584.16,,,,
1200,15769169,G001,1,0,,,,
1201,15804602,G002,2,99785.28,,,,
1202,15651052,G002,1,127655.22,,,,
1203,15724334,G001,1,0,,,,
1204,15569451,G001,1,101257.16,,,,
1205,15650098,G001,2,0,,,,
1206,15724307,G001,1,121313.88,,,,
1207,15599268,G003,2,0,,,,
1208,15594864,G002,1,81523.38,,,,
1209,15616451,G001,1,128252.66,,,,
1210,15715667,G001,2,0,,,,
1211,15658969,G001,3,0,,,,
1212,15738174,G001,2,0,,,,
1213,15813590,G003,2,0,,,,
1214,15624229,G001,2,0,,,,
1215,15674148,G003,1,0,,,,
1216,15625080,G003,1,0,,,,
1217,15682528,G001,1,0,,,,
1218,15696900,G002,2,145541.56,,,,
1219,15730038,G001,1,0,,,,
1220,15812272,G002,2,124601.58,,,,
1221,15654654,G002,2,115182.84,,,,
1222,15697625,G001,2,163789.49,,,,
1223,15616280,G001,1,65733.41,,,,
1224,15654229,G003,2,0,,,,
1225,15628298,G003,1,128486.11,,,,
1226,15733387,G003,1,109663.47,,,,
1227,15775572,G002,2,88324.31,,,,
1228,15613844,G001,2,146445.24,,,,
1229,15578515,G001,2,0,,,,
1230,15607598,G003,2,0,,,,
1231,15742480,G002,2,109949.05,,,,
1232,15749482,G003,1,78653.05,,,,
1233,15607537,G002,1,107850.82,,,,
1234,15575410,G002,2,83765.35,,,,
1235,15684865,G001,1,143773.07,,,,
1236,15600700,G002,1,116227.27,,,,
1237,15774155,G002,1,103471.52,,,,
1238,15634267,G001,2,0,,,,
1239,15619626,G001,2,137492.35,,,,
1240,15660422,G001,2,0,,,,
1241,15617934,G001,1,129829.59,,,,
1242,15760774,G001,2,146329.57,,,,
1243,15813132,G002,1,114027.7,,,,
1244,15593331,G002,1,146580.69,,,,
1245,15616709,G002,2,132122.42,,,,
1246,15658052,G001,1,81553.93,,,,
1247,15721189,G001,2,0,,,,
1248,15711288,G001,2,0,,,,
1249,15770030,G003,2,0,,,,
1250,15803681,G001,2,0,,,,
1251,15702789,G002,1,175214.71,,,,
1252,15814930,G002,1,125534.51,,,,
1253,15658306,G001,1,97705.99,,,,
1254,15699523,G002,2,126817.65,,,,
1255,15610383,G001,4,46870.43,,,,
1256,15615032,G003,2,0,,,,
1257,15781989,G001,1,120094.93,,,,
1258,15647402,G001,2,0,,,,
1259,15740494,G001,2,0,,,,
1260,15701265,G002,2,104356.94,,,,
1261,15743532,G002,1,147004.34,,,,
1262,15794870,G002,2,73023.17,,,,
1263,15747591,G003,1,173432.55,,,,
1264,15726557,G001,1,165679.92,,,,
1265,15732199,G003,1,104678.62,,,,
1266,15662291,G001,3,116973.26,,,,
1267,15749050,G001,1,0,,,,
1268,15781586,G002,1,126732.85,,,,
1269,15617078,G001,1,148481.09,,,,
1270,15723339,G001,2,137654.05,,,,
1271,15671322,G002,1,115315.04,,,,
1272,15793854,G001,1,99095.73,,,,
1273,15756539,G002,2,165610.41,,,,
1274,15612064,G001,2,0,,,,
1275,15625916,G003,1,161628.66,,,,
1276,15683195,G001,1,146605.27,,,,
1277,15690182,G002,1,113488.68,,,,
1278,15721719,G001,2,77002.2,,,,
1279,15641690,G003,2,0,,,,
1280,15634896,G001,2,0,,,,
1281,15671590,G003,2,0,,,,
1282,15779182,G003,1,182364.53,,,,
1283,15778287,G001,2,0,,,,
1284,15609510,G001,1,149364.58,,,,
1285,15742229,G001,1,127450.14,,,,
1286,15658532,G003,1,162278.32,,,,
1287,15590993,G003,2,152212.88,,,,
1288,15565701,G003,1,161993.89,,,,
1289,15597239,G003,1,131468.44,,,,
1290,15688880,G002,1,102980.44,,,,
1291,15813917,G002,1,143321.97,,,,
1292,15679611,G003,1,130404.92,,,,
1293,15636589,G001,2,0,,,,
1294,15687752,G001,2,87505.47,,,,
1295,15584363,G001,1,133634.02,,,,
1296,15737748,G003,1,151233.62,,,,
1297,15803365,G003,1,70263.83,,,,
1298,15793247,G001,2,0,,,,
1299,15572360,G001,1,57657.49,,,,
1300,15795166,G002,2,153572.31,,,,
1301,15724620,G001,1,134752.08,,,,
1302,15800856,G003,1,83132.09,,,,
1303,15671097,G001,2,0,,,,
1304,15683930,G002,2,134096.53,,,,
1305,15749004,G001,2,118100.59,,,,
1306,15800434,G002,1,76915.4,,,,
1307,15709117,G003,1,81576.75,,,,
1308,15638806,G003,2,0,,,,
1309,15662294,G001,2,118327.17,,,,
1310,15690079,G003,2,124857.69,,,,
1311,15759317,G002,1,90971.85,,,,
1312,15750497,G001,1,153147.75,,,,
1313,15596181,G001,1,65942.26,,,,
1314,15576602,G001,2,0,,,,
1315,15644833,G001,1,0,,,,
1316,15734634,G003,1,100912.19,,,,
1317,15808689,G001,2,0,,,,
1318,15720702,G001,1,0,,,,
1319,15665077,G001,3,0,,,,
1320,15763612,G002,2,124439.49,,,,
1321,15596493,G001,2,0,,,,
1322,15704483,G001,2,0,,,,
1323,15598846,G001,1,58781.76,,,,
1324,15629244,G003,2,159453.64,,,,
1325,15765537,G002,1,142721.52,,,,
1326,15729975,G001,1,167795.6,,,,
1327,15682773,G001,2,128345.69,,,,
1328,15688007,G003,1,165260.98,,,,
1329,15574331,G002,1,118233.81,,,,
1330,15645572,G001,1,0,,,,
1331,15742854,G003,2,0,,,,
1332,15575417,G002,2,143452.74,,,,
1333,15796721,G001,2,145018.49,,,,
1334,15734942,G002,1,82407.51,,,,
1335,15664772,G002,2,79460.98,,,,
1336,15576683,G003,1,0,,,,
1337,15682563,G003,1,126473.99,,,,
1338,15650889,G002,2,133537.1,,,,
1339,15612108,G001,1,164978.01,,,,
1340,15761132,G003,1,128029.72,,,,
1341,15645511,G003,1,97403.18,,,,
1342,15609824,G001,3,176845.41,,,,
1343,15640268,G003,1,0,,,,
1344,15645778,G003,1,81589.04,,,,
1345,15691104,G002,2,119507.58,,,,
1346,15714567,G003,2,0,,,,
1347,15777826,G001,1,94443.77,,,,
1348,15668445,G001,2,0,,,,
1349,15576162,G001,1,92199.84,,,,
1350,15778135,G003,1,0,,,,
1351,15613141,G001,1,135756.96,,,,
1352,15635435,G001,1,120633.42,,,,
1353,15596552,G002,1,134542.73,,,,
1354,15623644,G003,2,0,,,,
1355,15683403,G003,1,0,,,,
1356,15615029,G003,1,0,,,,
1357,15769005,G001,2,154344.49,,,,
1358,15746326,G001,2,0,,,,
1359,15722364,G001,2,189026.53,,,,
1360,15704954,G001,1,120764.08,,,,
1361,15694409,G002,2,97975.82,,,,
1362,15754068,G001,2,0,,,,
1363,15683841,G002,2,113270.2,,,,
1364,15789095,G003,2,0,,,,
1365,15719958,G002,2,124548.99,,,,
1366,15689514,G001,1,201696.07,,,,
1367,15621353,G003,2,0,,,,
1368,15627232,G002,1,114203.47,,,,
1369,15745843,G003,2,0,,,,
1370,15722902,G002,1,125437.64,,,,
1371,15791767,G001,2,0,,,,
1372,15792722,G001,1,64897.75,,,,
1373,15723006,G001,2,0,,,,
1374,15771942,G002,1,135555.66,,,,
1375,15774738,G001,1,107764.75,,,,
1376,15574004,G001,2,117307.44,,,,
1377,15587233,G001,3,73700.12,,,,
1378,15808228,G003,1,60603.4,,,,
1379,15682834,G003,2,40169.88,,,,
1380,15571752,G002,1,92041.87,,,,
1381,15743067,G002,1,130483.95,,,,
1382,15714466,G001,3,0,,,,
1383,15617982,G003,2,0,,,,
1384,15696637,G001,1,151097.28,,,,
1385,15690647,G003,1,67563.31,,,,
1386,15672756,G001,1,112808.18,,,,
1387,15704586,G001,2,0,,,,
1388,15674526,G001,1,86459.8,,,,
1389,15775295,G001,1,118633.08,,,,
1390,15684196,G001,1,159441.27,,,,
1391,15727281,G001,2,0,,,,
1392,15787835,G002,2,125212.65,,,,
1393,15730540,G003,2,88656.37,,,,
1394,15646276,G001,1,146033.62,,,,
1395,15582180,G001,1,120268.13,,,,
1396,15697095,G003,2,0,,,,
1397,15748797,G003,1,0,,,,
1398,15754796,G002,2,135070.58,,,,
1399,15628947,G001,2,0,,,,
